target_id	gene_name	qval	log2fc	final_annotation	direction	final_annotation.y	Mouse Ensembl	Human Ensembl
ENSMUSG00000008090	Fgfrl1	4.9700000000000007e-11	1.55350165	protein_coding	Upregulated	protein_coding	ENSMUSG00000008090	ENSG00000127418
ENSMUSG00000008398	Elk3	9.07e-23	3.981910501	protein_coding	Upregulated	protein_coding	ENSMUSG00000008398	ENSG00000111145
ENSMUSG00000008461	Fut1	0.000730583	1.269737914	protein_coding	Upregulated	protein_coding	ENSMUSG00000008461	ENSG00000174951
ENSMUSG00000008540	Mgst1	1.1199999999999999e-11	-2.6617220280000002	protein_coding	Downregulated	protein_coding	ENSMUSG00000008540	ENSG00000008394
ENSMUSG00000008734	Gprc5b	0.018401327	1.7746724930000002	protein_coding	Upregulated	protein_coding	ENSMUSG00000008734	ENSG00000167191
ENSMUSG00000009246	Trpm5	0.007583505999999999	1.3902613119999998	protein_coding	Upregulated	protein_coding	ENSMUSG00000009246	ENSG00000070985
ENSMUSG00000009378	Slc16a12	5.179999999999999e-34	-3.840600788	protein_coding	Downregulated	protein_coding	ENSMUSG00000009378	ENSG00000152779
ENSMUSG00000009394	Syn2	1.0300000000000002e-09	2.5149927830000003	protein_coding	Upregulated	protein_coding	ENSMUSG00000009394	ENSG00000157152
ENSMUSG00000009614	Sardh	0.015141143999999999	-1.796132853	protein_coding	Downregulated	protein_coding	ENSMUSG00000009614	ENSG00000123453
ENSMUSG00000009633	G0s2	0.001900406	-1.580997215	protein_coding	Downregulated	protein_coding	ENSMUSG00000009633	ENSG00000123689
ENSMUSG00000009646	Pla2g12b	1.4499999999999998e-05	-1.890561621	protein_coding	Downregulated	protein_coding	ENSMUSG00000009646	ENSG00000138308
ENSMUSG00000009687	Fxyd5	0.001190203	2.884834272	protein_coding	Upregulated	protein_coding	ENSMUSG00000009687	ENSG00000089327
ENSMUSG00000009739	Pou6f1	0.000123926	1.526275056	protein_coding	Upregulated	protein_coding	ENSMUSG00000009739	ENSG00000184271
ENSMUSG00000009863	Sdhb	0.002320286	-1.169243599	protein_coding	Downregulated	protein_coding	ENSMUSG00000009863	ENSG00000117118
ENSMUSG00000010021	Kif19a	9e-38	6.130481748999999	protein_coding	Upregulated	protein_coding	ENSMUSG00000010021	ENSG00000196169
ENSMUSG00000010051	Hyal1	6.24e-06	1.4612618609999999	protein_coding	Upregulated	protein_coding	ENSMUSG00000010051	ENSG00000114378
ENSMUSG00000010122	Slc47a1	0.000281379	-1.936050206	protein_coding	Downregulated	protein_coding	ENSMUSG00000010122	ENSG00000142494
ENSMUSG00000010175	Prox1	9.74e-28	5.236649208	protein_coding	Upregulated	protein_coding	ENSMUSG00000010175	ENSG00000117707
ENSMUSG00000010307	Tmem86a	0.00013116	1.186996996	protein_coding	Upregulated	protein_coding	ENSMUSG00000010307	ENSG00000151117
ENSMUSG00000010362	Rdm1	0.000296648	-1.774363736	protein_coding	Downregulated	protein_coding	ENSMUSG00000010362	ENSG00000276432; ENSG00000278023
ENSMUSG00000010505	Myt1	7.97e-18	3.699384357	protein_coding	Upregulated	protein_coding	ENSMUSG00000010505	ENSG00000276876; ENSG00000196132
ENSMUSG00000010601	Apol7a	6.19e-05	-1.4849574630000002	protein_coding	Downregulated	protein_coding	ENSMUSG00000010601	ENSG00000100342
ENSMUSG00000010601	Apol7a	6.19e-05	-1.4849574630000002	protein_coding	Downregulated	protein_coding	ENSMUSG00000010601	ENSG00000128335
ENSMUSG00000010601	Apol7a	6.19e-05	-1.4849574630000002	protein_coding	Downregulated	protein_coding	ENSMUSG00000010601	ENSG00000128284
ENSMUSG00000010601	Apol7a	6.19e-05	-1.4849574630000002	protein_coding	Downregulated	protein_coding	ENSMUSG00000010601	ENSG00000100336
ENSMUSG00000010651	Acaa1b	1.44e-06	-2.696070972	protein_coding	Downregulated	protein_coding	ENSMUSG00000010651	ENSG00000060971
ENSMUSG00000010663	Fads1	3.88e-11	-1.812712773	protein_coding	Downregulated	protein_coding	ENSMUSG00000010663	ENSG00000149485
ENSMUSG00000010803	Gabra1	0.02482322	1.946559065	protein_coding	Upregulated	protein_coding	ENSMUSG00000010803	ENSG00000022355
ENSMUSG00000010830	Kdelr3	4e-06	1.622616223	protein_coding	Upregulated	protein_coding	ENSMUSG00000010830	ENSG00000100196
ENSMUSG00000010911	Apip	0.008324034000000001	1.328035149	protein_coding	Upregulated	protein_coding	ENSMUSG00000010911	ENSG00000149089
ENSMUSG00000011008	Mcoln2	1.1399999999999998e-16	-2.907956523	protein_coding	Downregulated	protein_coding	ENSMUSG00000011008	ENSG00000153898
ENSMUSG00000011034	Slc5a1	1.44e-08	-2.993296027	protein_coding	Downregulated	protein_coding	ENSMUSG00000011034	ENSG00000100170
ENSMUSG00000011148	Adssl1	0.00414802	-2.285947845	protein_coding	Downregulated	protein_coding	ENSMUSG00000011148	ENSG00000185100
ENSMUSG00000011382	Dhdh	0.00018636	-1.87937772	protein_coding	Downregulated	protein_coding	ENSMUSG00000011382	ENSG00000104808
ENSMUSG00000011589	Fsd1	0.000129853	-2.3443124980000003	protein_coding	Downregulated	protein_coding	ENSMUSG00000011589	ENSG00000105255
ENSMUSG00000011632	Pinlyp	0.007530649	2.496011209	protein_coding	Upregulated	protein_coding	ENSMUSG00000011632	ENSG00000234465
ENSMUSG00000011752	Pgam1	5.59e-08	-2.030871608	protein_coding	Downregulated	protein_coding	ENSMUSG00000011752	ENSG00000171314
ENSMUSG00000012017	Scarf2	0.011423775	1.376585806	protein_coding	Upregulated	protein_coding	ENSMUSG00000012017	ENSG00000244486
ENSMUSG00000012123	Aim1l	0.00189315	-1.2497038790000001	protein_coding	Downregulated	protein_coding		
ENSMUSG00000012126	Ubxn11	0.013724762	1.953592953	protein_coding	Upregulated	protein_coding	ENSMUSG00000012126	ENSG00000158062
ENSMUSG00000012443	Kif11	1.53e-08	-1.354512792	protein_coding	Downregulated	protein_coding		
ENSMUSG00000013076	Amotl1	0.001106814	2.155691145	protein_coding	Upregulated	protein_coding	ENSMUSG00000013076	ENSG00000166025
ENSMUSG00000013083	2200002J24Rik	6.98e-08	-2.401565065	protein_coding	Downregulated	protein_coding		
ENSMUSG00000013089	Etv5	0.002007113	-1.137071475	protein_coding	Downregulated	protein_coding	ENSMUSG00000013089	ENSG00000244405
ENSMUSG00000013160	Atp6v0d1	2.0699999999999997e-08	1.086957773	protein_coding	Upregulated	protein_coding	ENSMUSG00000013160	ENSG00000159720
ENSMUSG00000013338	Fer1l4	0.00014110700000000002	2.924167555	protein_coding	Upregulated	protein_coding	ENSMUSG00000013338	ENSG00000088340
ENSMUSG00000013418	B4galnt2	5.19e-05	-1.187307181	protein_coding	Downregulated	protein_coding	ENSMUSG00000013418	ENSG00000167080
ENSMUSG00000013523	Bcas1	0.006135745	1.123401361	protein_coding	Upregulated	protein_coding	ENSMUSG00000013523	ENSG00000064787
ENSMUSG00000013593	Ndufs2	1.23e-06	-1.0164877540000001	protein_coding	Downregulated	protein_coding	ENSMUSG00000013593	ENSG00000158864
ENSMUSG00000013698	Pea15a	3.09e-09	1.378154976	protein_coding	Upregulated	protein_coding	ENSMUSG00000013698	ENSG00000162734
ENSMUSG00000013766	Ly6g6e	0.03460925	-1.448676939	protein_coding	Downregulated	protein_coding	ENSMUSG00000013766	-
ENSMUSG00000013846	St3gal1	3.25e-10	1.500393811	protein_coding	Upregulated	protein_coding	ENSMUSG00000013846	ENSG00000008513
ENSMUSG00000013921	Clip3	4.34e-06	4.046398858	protein_coding	Upregulated	protein_coding	ENSMUSG00000013921	ENSG00000105270
ENSMUSG00000014164	Klhl3	0.00013106	-1.946919139	protein_coding	Downregulated	protein_coding	ENSMUSG00000014164	ENSG00000146021
ENSMUSG00000014303	Glis2	1.73e-06	1.789972026	protein_coding	Upregulated	protein_coding	ENSMUSG00000014303	ENSG00000274636; ENSG00000126603
ENSMUSG00000014351	Gip	0.002432152	2.079197916	protein_coding	Upregulated	protein_coding	ENSMUSG00000014351	ENSG00000159224
ENSMUSG00000014361	Mertk	2.92e-12	-2.457171302	protein_coding	Downregulated	protein_coding	ENSMUSG00000014361	ENSG00000153208
ENSMUSG00000014599	Csf1	1.52e-12	3.50241403	protein_coding	Upregulated	protein_coding	ENSMUSG00000014599	ENSG00000184371
ENSMUSG00000014602	Kif1a	1.1e-09	3.3711036130000003	protein_coding	Upregulated	protein_coding	ENSMUSG00000014602	ENSG00000130294
ENSMUSG00000014846	Tppp3	1.65e-05	2.258717414	protein_coding	Upregulated	protein_coding	ENSMUSG00000014846	ENSG00000159713
ENSMUSG00000014905	Dnajb9	2.0800000000000002e-11	1.323163957	protein_coding	Upregulated	protein_coding	ENSMUSG00000014905	ENSG00000128590
ENSMUSG00000015093	Clic3	0.036246577	1.807748855	protein_coding	Upregulated	protein_coding	ENSMUSG00000015093	ENSG00000169583
ENSMUSG00000015094	Npdc1	1.95e-19	1.8611862069999998	protein_coding	Upregulated	protein_coding	ENSMUSG00000015094	ENSG00000107281
ENSMUSG00000015112	Slc25a13	7.08e-06	-1.27782617	protein_coding	Downregulated	protein_coding	ENSMUSG00000015112	ENSG00000004864
ENSMUSG00000015134	Aldh1a3	0.007575779	1.643195569	protein_coding	Upregulated	protein_coding	ENSMUSG00000015134	ENSG00000184254
ENSMUSG00000015189	Casd1	0.036405352	1.1824969920000001	protein_coding	Upregulated	protein_coding	ENSMUSG00000015189	ENSG00000127995
ENSMUSG00000015222	Map2	0.011557106000000001	2.364308694	protein_coding	Upregulated	protein_coding	ENSMUSG00000015222	ENSG00000078018
ENSMUSG00000015224	Cyp2j9	1.17e-05	-1.9697651459999999	protein_coding	Downregulated	protein_coding	ENSMUSG00000015224	ENSG00000134716
ENSMUSG00000015340	Cybb	0.023879082000000003	1.8751783780000002	protein_coding	Upregulated	protein_coding	ENSMUSG00000015340	ENSG00000165168
ENSMUSG00000015342	Xk	0.015172867	1.09997095	protein_coding	Upregulated	protein_coding	ENSMUSG00000015342	ENSG00000047597
ENSMUSG00000015396	Cd83	3.69e-06	1.15793814	protein_coding	Upregulated	protein_coding	ENSMUSG00000015396	ENSG00000112149
ENSMUSG00000015401	Tmem27	1.0300000000000001e-21	3.606449935	protein_coding	Upregulated	protein_coding	ENSMUSG00000015401	ENSG00000147003
ENSMUSG00000015405	Ace2	4.1200000000000004e-07	-2.316418262	protein_coding	Downregulated	protein_coding	ENSMUSG00000015405	ENSG00000130234
ENSMUSG00000015533	Itga2	1.2e-14	-1.7502039409999999	protein_coding	Downregulated	protein_coding	ENSMUSG00000015533	ENSG00000164171
ENSMUSG00000015568	Lpl	0.00023003799999999998	2.612365851	protein_coding	Upregulated	protein_coding	ENSMUSG00000015568	ENSG00000175445
ENSMUSG00000015599	Ttbk1	0.025684513	2.214467588	protein_coding	Upregulated	protein_coding	ENSMUSG00000015599	ENSG00000146216
ENSMUSG00000015627	Gata5	5.09e-10	1.172073031	protein_coding	Upregulated	protein_coding	ENSMUSG00000015627	ENSG00000130700
ENSMUSG00000015647	Lama5	0.00040757699999999995	1.37451176	protein_coding	Upregulated	protein_coding	ENSMUSG00000015647	ENSG00000130702
ENSMUSG00000015709	Arnt2	3.13e-05	1.788881168	protein_coding	Upregulated	protein_coding	ENSMUSG00000015709	ENSG00000172379
ENSMUSG00000015745	Plekho1	9.78e-09	3.686043114	protein_coding	Upregulated	protein_coding	ENSMUSG00000015745	ENSG00000023902
ENSMUSG00000015806	Qdpr	4.8100000000000004e-05	-1.069519852	protein_coding	Downregulated	protein_coding	ENSMUSG00000015806	ENSG00000151552
ENSMUSG00000015829	Tnr	7.73e-06	3.3504771989999997	protein_coding	Upregulated	protein_coding	ENSMUSG00000015829	ENSG00000116147
ENSMUSG00000015837	Sqstm1	5.83e-20	1.7112737669999998	protein_coding	Upregulated	protein_coding	ENSMUSG00000015837	ENSG00000161011
ENSMUSG00000015846	Rxra	2.5600000000000003e-09	-1.813920508	protein_coding	Downregulated	protein_coding	ENSMUSG00000015846	ENSG00000186350
ENSMUSG00000015850	Adamtsl4	0.009797281	1.749115145	protein_coding	Upregulated	protein_coding	ENSMUSG00000015850	ENSG00000143382
ENSMUSG00000015879	Fam184b	0.012207647	-3.6641157439999996	protein_coding	Downregulated	protein_coding	ENSMUSG00000015879	ENSG00000047662
ENSMUSG00000015880	Ncapg	0.000217585	-1.089685422	protein_coding	Downregulated	protein_coding	ENSMUSG00000015880	ENSG00000109805
ENSMUSG00000015962	1700016C15Rik	8.99e-16	2.070792373	protein_coding	Upregulated	protein_coding	ENSMUSG00000015962	ENSG00000173728
ENSMUSG00000015968	Cacna1d	2.47e-11	3.549774715	protein_coding	Upregulated	protein_coding	ENSMUSG00000015968	ENSG00000157388
ENSMUSG00000016028	Celsr1	0.000371797	-1.064174478	protein_coding	Downregulated	protein_coding	ENSMUSG00000016028	ENSG00000075275
ENSMUSG00000016200	Syt14	1.5699999999999999e-13	3.993484647	protein_coding	Upregulated	protein_coding	ENSMUSG00000016200	ENSG00000143469
ENSMUSG00000016356	Col20a1	0.008973429	2.236328017	protein_coding	Upregulated	protein_coding	ENSMUSG00000016356	ENSG00000101203
ENSMUSG00000016382	Pls3	0.000928343	1.3090377709999999	protein_coding	Upregulated	protein_coding	ENSMUSG00000016382	ENSG00000102024
ENSMUSG00000016495	Plgrkt	0.0063832490000000006	-1.179359211	protein_coding	Downregulated	protein_coding	ENSMUSG00000016495	ENSG00000107020
ENSMUSG00000016534	Lamp2	1.99e-11	1.394044861	protein_coding	Upregulated	protein_coding	ENSMUSG00000016534	ENSG00000005893
ENSMUSG00000016541	Atxn10	1.0200000000000001e-10	1.21464417	protein_coding	Upregulated	protein_coding	ENSMUSG00000016541	ENSG00000130638
ENSMUSG00000016624	Phf21b	6.979999999999999e-05	1.318883277	protein_coding	Upregulated	protein_coding	ENSMUSG00000016624	ENSG00000056487
ENSMUSG00000016758	Bik	5.11e-09	2.04544202	protein_coding	Upregulated	protein_coding	ENSMUSG00000016758	ENSG00000100290
ENSMUSG00000016763	Scube1	0.009719786	4.001590812	protein_coding	Upregulated	protein_coding	ENSMUSG00000016763	ENSG00000159307
ENSMUSG00000017165	Gast	3.38e-06	5.17327903	protein_coding	Upregulated	protein_coding	ENSMUSG00000017165	ENSG00000184502
ENSMUSG00000017195	Zpbp2	0.049455244	-1.437504035	protein_coding	Downregulated	protein_coding	ENSMUSG00000017195	ENSG00000186075
ENSMUSG00000017204	Gsdma	2.1899999999999995e-19	5.216776886	protein_coding	Upregulated	protein_coding	ENSMUSG00000017204	ENSG00000167914
ENSMUSG00000017211	Gsdma2	0.006882406	3.1488802039999997	protein_coding	Upregulated	protein_coding		
ENSMUSG00000017390	Aldoc	9.53e-05	-2.5724609380000003	protein_coding	Downregulated	protein_coding	ENSMUSG00000017390	ENSG00000109107
ENSMUSG00000017446	C1qtnf1	0.000108624	1.758208565	protein_coding	Upregulated	protein_coding	ENSMUSG00000017446	ENSG00000173918
ENSMUSG00000017453	Pipox	8.740000000000001e-09	-1.761389965	protein_coding	Downregulated	protein_coding	ENSMUSG00000017453	ENSG00000179761
ENSMUSG00000017466	Timp2	1.62e-06	2.257480508	protein_coding	Upregulated	protein_coding	ENSMUSG00000017466	ENSG00000035862
ENSMUSG00000017639	Rab11fip4	2.81e-12	2.0573018469999997	protein_coding	Upregulated	protein_coding	ENSMUSG00000017639	ENSG00000131242
ENSMUSG00000017652	Cd40	4.17e-06	3.516526331	protein_coding	Upregulated	protein_coding	ENSMUSG00000017652	ENSG00000101017
ENSMUSG00000017667	Zfp334	0.0336181	1.079659207	protein_coding	Upregulated	protein_coding	ENSMUSG00000017667	ENSG00000198185
ENSMUSG00000017688	Hnf4g	5.249999999999999e-10	-2.535158972	protein_coding	Downregulated	protein_coding	ENSMUSG00000017688	ENSG00000164749
ENSMUSG00000017692	Rhbdl3	8.790000000000001e-07	3.250165777	protein_coding	Upregulated	protein_coding	ENSMUSG00000017692	ENSG00000141314
ENSMUSG00000017716	Birc5	4.78e-13	-1.407217586	protein_coding	Downregulated	protein_coding	ENSMUSG00000017716	ENSG00000089685
ENSMUSG00000017718	Afmid	8.04e-05	-1.8625169680000002	protein_coding	Downregulated	protein_coding	ENSMUSG00000017718	ENSG00000183077
ENSMUSG00000017723	Wfdc2	2.17e-10	2.2927993730000003	protein_coding	Upregulated	protein_coding	ENSMUSG00000017723	ENSG00000101443
ENSMUSG00000017724	Etv4	0.00011439100000000001	-1.51350205	protein_coding	Downregulated	protein_coding	ENSMUSG00000017724	ENSG00000175832
ENSMUSG00000017765	Slc12a4	1.1199999999999999e-09	3.644869261	protein_coding	Upregulated	protein_coding	ENSMUSG00000017765	ENSG00000124067
ENSMUSG00000017943	Gdap1l1	3.73e-24	4.060710563	protein_coding	Upregulated	protein_coding	ENSMUSG00000017943	ENSG00000124194
ENSMUSG00000017950	Hnf4a	2.8e-11	-1.283392722	protein_coding	Downregulated	protein_coding	ENSMUSG00000017950	ENSG00000101076
ENSMUSG00000018012	Rac3	0.002669356	-1.218719846	protein_coding	Downregulated	protein_coding	ENSMUSG00000018012	ENSG00000169750
ENSMUSG00000018042	Cyb5r3	0.000438332	-1.35105023	protein_coding	Downregulated	protein_coding	ENSMUSG00000018042	ENSG00000100243
ENSMUSG00000018143	Mafk	1.67e-08	1.078964354	protein_coding	Upregulated	protein_coding	ENSMUSG00000018143	ENSG00000198517
ENSMUSG00000018169	Mfng	1.53e-08	2.635575514	protein_coding	Upregulated	protein_coding	ENSMUSG00000018169	ENSG00000100060
ENSMUSG00000018199	Trove2	0.0005815390000000001	1.301325176	protein_coding	Upregulated	protein_coding	ENSMUSG00000018199	ENSG00000116747
ENSMUSG00000018334	Ksr1	2.3199999999999997e-16	-2.3478855530000002	protein_coding	Downregulated	protein_coding	ENSMUSG00000018334	ENSG00000141068
ENSMUSG00000018340	Anxa6	2.36e-27	3.097387298	protein_coding	Upregulated	protein_coding	ENSMUSG00000018340	ENSG00000197043
ENSMUSG00000018411	Mapt	0.0042678970000000005	-1.249824459	protein_coding	Downregulated	protein_coding	ENSMUSG00000018411	ENSG00000186868; ENSG00000276155; ENSG00000277956
ENSMUSG00000018470	Kcnab3	3.75e-10	2.138772299	protein_coding	Upregulated	protein_coding		
ENSMUSG00000018486	Wnt9b	0.000227191	2.016812744	protein_coding	Upregulated	protein_coding	ENSMUSG00000018486	ENSG00000276799; ENSG00000158955
ENSMUSG00000018501	Ncor1	9.41e-06	-1.0151710440000001	protein_coding	Downregulated	protein_coding	ENSMUSG00000018501	ENSG00000141027
ENSMUSG00000018507	Trpv2	0.012657759	-1.838949276	protein_coding	Downregulated	protein_coding	ENSMUSG00000018507	ENSG00000187688
ENSMUSG00000018554	Ybx2	5.629999999999999e-05	-2.452244582	protein_coding	Downregulated	protein_coding	ENSMUSG00000018554	ENSG00000006047
ENSMUSG00000018566	Slc2a4	0.001031541	2.825403223	protein_coding	Upregulated	protein_coding	ENSMUSG00000018566	ENSG00000181856
ENSMUSG00000018570	2810408A11Rik	6.9e-06	-1.33783052	protein_coding	Downregulated	protein_coding		
ENSMUSG00000018574	Acadvl	0.000453695	-1.048927751	protein_coding	Downregulated	protein_coding	ENSMUSG00000018574	ENSG00000072778
ENSMUSG00000018593	Sparc	0.032981476	3.33234463	protein_coding	Upregulated	protein_coding	ENSMUSG00000018593	ENSG00000113140
ENSMUSG00000018620	Mmp20	3.05e-10	2.243386031	protein_coding	Upregulated	protein_coding	ENSMUSG00000018620	ENSG00000137674
ENSMUSG00000018623	Mmp7	2.7499999999999995e-129	4.703116294	protein_coding	Upregulated	protein_coding	ENSMUSG00000018623	ENSG00000137673
ENSMUSG00000018672	Copz2	9.109999999999999e-09	2.190736406	protein_coding	Upregulated	protein_coding	ENSMUSG00000018672	ENSG00000005243
ENSMUSG00000018698	Lhx1	1.62e-05	2.8121013610000003	protein_coding	Upregulated	protein_coding	ENSMUSG00000018698	ENSG00000273706; ENSG00000274577
ENSMUSG00000018740	Slc25a35	3.19e-12	1.558365407	protein_coding	Upregulated	protein_coding	ENSMUSG00000018740	ENSG00000125434
ENSMUSG00000018752	Tnfsfm13	6.32e-09	-2.395454696	protein_coding	Downregulated	protein_coding		
ENSMUSG00000018774	Cd68	0.000259047	1.8759951590000001	protein_coding	Upregulated	protein_coding	ENSMUSG00000018774	ENSG00000129226
ENSMUSG00000018800	Abca5	0.032693342	1.5138076459999998	protein_coding	Upregulated	protein_coding	ENSMUSG00000018800	ENSG00000154265
ENSMUSG00000018846	Pank3	9.86e-09	-1.4088017069999998	protein_coding	Downregulated	protein_coding	ENSMUSG00000018846	ENSG00000120137
ENSMUSG00000018862	Otop3	2.52e-26	-4.812940633	protein_coding	Downregulated	protein_coding	ENSMUSG00000018862	ENSG00000182938
ENSMUSG00000018865	Sult4a1	0.002075121	1.4419898340000001	protein_coding	Upregulated	protein_coding	ENSMUSG00000018865	ENSG00000130540
ENSMUSG00000018899	Irf1	1.6800000000000002e-13	1.7678473319999999	protein_coding	Upregulated	protein_coding	ENSMUSG00000018899	ENSG00000125347
ENSMUSG00000018906	P4ha2	1.8e-08	-2.9504358660000003	protein_coding	Downregulated	protein_coding	ENSMUSG00000018906	ENSG00000072682
ENSMUSG00000018909	Arrb1	2.34e-10	-2.053276685	protein_coding	Downregulated	protein_coding	ENSMUSG00000018909	ENSG00000137486
ENSMUSG00000018919	Tm4sf5	3.52e-05	-1.097730053	protein_coding	Downregulated	protein_coding	ENSMUSG00000018919	ENSG00000142484
ENSMUSG00000018920	Cxcl16	1.9399999999999997e-05	2.082223576	protein_coding	Upregulated	protein_coding	ENSMUSG00000018920	ENSG00000161921
ENSMUSG00000018924	Alox15	0.004268051	1.9614069859999999	protein_coding	Upregulated	protein_coding	ENSMUSG00000018924	ENSG00000161905
